POINTID,SOC_Stock_Mg_ha,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24,band25,band26,band27,band28,band29,band30,band31,band32,band33,band34,band35,band36,band37,band38,band39,band40,band41,band42,band43,band44,band45,band46,band47,band48,band49,band50,band51,band52,band53,band54,band55,band56,band57,band58,band59,band60,band61,band62,band63,band64,band65,band66,band67,band68,band69,band70,band71,band72,band73,band74,band75,band76,band77,band78,band79,band80,band81,band82,band83,band84,band85,band86,band87,band88,band89,band90,band91,band92,band93,band94,band95,band96,band97,band98,band99,band100,band101,band102,band103,band104,band105,band106,band107,band108,band109,band110,band111,band112,band113,band114,band115,band116,band117,band118,band119,band120,band121,band122,band123,band124,band125,band126,band127,band128,band129,band130,band131,band132,band133,band134,band135,band136,band137,band138,band139,band140,band141,band142,band143,band144,band145,band146,band147,band148,band149,band150,band151,band152,band153,band154,band155,band156,band157,band158,band159,band160,band161,band162,band163,band164,band165,band166,band167,band168,band169,band170,band171,band172,band173,band174,band175,band176,band177,band178,band179,band180,band181,band182,band183,band184,band185,band186,band187,band188,band189,band190,band191,band192,band193,band194,band195,band196,band197,band198,band199,band200,band201,band202,band203,band204,band205,band206,band207,band208,band209,band210,band211,band212,band213,band214,band215,band216,band217,band218,band219,band220,band221,band222,band223,band224,band225,band226,band227,band228,band229,band230,band231,band232,band233,band234
42242404,0.0510408,0.04988,0.04053,0.03867,0.02663,0.04134,0.04399,0.03923,0.04154,0.04018,0.04445,0.04623,0.04685,0.04823,0.0528,0.05347,0.05631,0.06259,0.06998,0.07578,0.08054,0.08093,0.08315,0.0849,0.08893,0.08927,0.09392,0.09639,0.09972,0.10378,0.10613,0.10799,0.10884,0.1111,0.11388,0.11955,0.1342,0.1561,0.17272,0.19597,0.21262,0.22512,0.23653,0.23546,0.26275,0.24945,0.25739,0.26896,0.26038,0.27303,0.28425,0.28331,0.28482,0.28673,0.29902,0.3034,0.2966,0.29581,0.32837,0.29894,0.29041,0.28908,0.29621,0.31315,0.23716,0.26043,0.2716,0.31867,0.32941,0.32845,0.33471,0.33471,0.33846,0.34615,0.35102,0.35689,0.36464,0.3682,0.36936,0.37548,0.38058,0.37699,0.2806,0.33481,0.32792,0.32491,0.36788,0.36759,0.38834,0.40119,0.39768,0.39785,0.40067,0.4033,0.42176,0.44619,0.45185,0.43062,0.41975,0.40578,0.41071,0.38752,0.40616,0.25148,0.00227,0.00027,8e-05,0.00017,0.00027,0.00191,0.00607,0.00839,0.02197,0.23861,0.19301,0.20938,0.25704,0.27785,0.29671,0.30962,0.31281,0.31783,0.32401,0.33024,0.33623,0.34504,0.35309,0.3565,0.36109,0.36495,0.36684,0.37072,0.37218,0.37159,0.37272,0.36655,0.3621,0.35735,0.35766,0.35215,0.34781,0.34067,0.34424,0.33892,0.3267,0.32808,0.32731,0.03203,0.0097,0.00525,0.00316,0.0038,0.00339,0.00398,0.00351,0.0024,0.00145,0.00342,0.00243,0.0016,0.00258,0.00284,0.00571,0.00883,0.14002,0.1763,0.19724,0.22298,0.26101,0.17943,0.18383,0.17786,0.23378,0.25165,0.25463,0.22913,0.23931,0.21692,0.22806,0.22664,0.21608,0.21376,0.21505,0.21605,0.21833,0.21979,0.22618,0.22481,0.22358,0.23204,0.23383,0.23474,0.24746,0.24448,0.24955,0.25159,0.24601,0.24517,0.24051,0.23545,0.22205,0.21808,0.21437,0.20362,0.20545,0.19969,0.19432,0.18856,0.17314,0.16039,0.17986,0.18294,0.17191,0.16316,0.11786,0.12134,0.09807,0.09583,0.09097,0.09393,0.10239,0.08708,0.06069,0.06229,0.0833,0.0663,0.06554,0.02986,0.04773,0.04421,0.03168,0.01947,0.00072,0.00011,0.00011
42242404,0.0510408,0.034,0.02995,0.02991,0.02432,0.02835,0.03174,0.02968,0.02882,0.02486,0.02831,0.02873,0.03011,0.02933,0.03429,0.03392,0.03897,0.04683,0.05605,0.0603,0.065,0.06581,0.06418,0.06499,0.06647,0.06381,0.06793,0.06905,0.06984,0.0725,0.07285,0.07269,0.0707,0.07333,0.07407,0.07803,0.09325,0.12094,0.1529,0.19713,0.23673,0.27193,0.295,0.29329,0.33179,0.31409,0.32061,0.33677,0.32479,0.33771,0.34754,0.34598,0.3452,0.34705,0.36226,0.37031,0.36414,0.35604,0.39846,0.38273,0.38418,0.34264,0.33126,0.34928,0.31353,0.32868,0.31945,0.38111,0.3856,0.3857,0.38988,0.39126,0.39539,0.40333,0.40919,0.41546,0.42356,0.42858,0.42763,0.43609,0.43896,0.4358,0.31405,0.42185,0.35991,0.3465,0.37578,0.37728,0.39463,0.40607,0.40198,0.39959,0.40102,0.40409,0.42177,0.4479,0.45307,0.42608,0.41198,0.39277,0.39408,0.3688,0.38517,0.24253,0.00076,3e-05,9e-05,0.00012,6e-05,0.00049,0.00182,0.00256,0.00737,0.17241,0.1424,0.13263,0.17287,0.19023,0.20566,0.21842,0.22254,0.22728,0.23366,0.23905,0.24764,0.25631,0.26168,0.26793,0.27051,0.27404,0.27686,0.27817,0.28026,0.28092,0.28049,0.2759,0.27308,0.26764,0.2661,0.26221,0.25838,0.24877,0.24878,0.24312,0.2351,0.24405,0.2379,0.01291,0.00539,0.00258,0.00294,0.0038,0.00267,0.00233,0.00237,0.00206,0.00249,0.00162,0.00122,0.00223,0.0023,0.00215,0.00322,0.00429,0.08461,0.10764,0.12116,0.12912,0.14627,0.1022,0.11914,0.10898,0.13779,0.15051,0.15413,0.13999,0.15265,0.14418,0.14717,0.14621,0.14229,0.14275,0.14408,0.1425,0.14377,0.14702,0.15142,0.1473,0.14867,0.15576,0.1565,0.15679,0.16471,0.16004,0.16762,0.16863,0.16648,0.16173,0.16123,0.15804,0.15235,0.14824,0.14302,0.14174,0.14055,0.13544,0.13036,0.1312,0.11687,0.10436,0.11858,0.12419,0.11255,0.10152,0.07251,0.0708,0.05624,0.04804,0.04871,0.05179,0.05335,0.04109,0.02838,0.0298,0.03957,0.03108,0.02943,0.01006,0.01798,0.02097,0.00574,0.00244,0.00301,0.00034,2e-05
42242422,0.029584,0.04671,0.0388,0.04117,0.04048,0.05069,0.0519,0.05483,0.0522,0.05466,0.05928,0.06325,0.07088,0.06888,0.07518,0.0781,0.0833,0.091,0.09924,0.10532,0.11295,0.11389,0.11875,0.1228,0.12837,0.13086,0.13602,0.14128,0.1464,0.15207,0.1568,0.16059,0.16266,0.17043,0.1747,0.18067,0.19261,0.20084,0.21526,0.23304,0.24495,0.26369,0.28345,0.2833,0.31073,0.29686,0.30668,0.3207,0.3115,0.32406,0.32988,0.32999,0.33115,0.33339,0.34624,0.35296,0.34659,0.34218,0.38296,0.35636,0.33271,0.32007,0.32464,0.33945,0.27758,0.29784,0.30277,0.35698,0.36303,0.35958,0.36725,0.3657,0.37009,0.37299,0.37868,0.38575,0.39066,0.39353,0.39399,0.40131,0.40743,0.40778,0.30761,0.35042,0.35937,0.3378,0.38657,0.38483,0.40853,0.4163,0.4081,0.41164,0.41091,0.41407,0.42974,0.45144,0.45748,0.43847,0.42405,0.41398,0.41947,0.40388,0.42263,0.28513,0.00145,2e-05,2e-05,2e-05,2e-05,0.0013,0.00684,0.00967,0.02434,0.28865,0.22506,0.24491,0.29821,0.31852,0.33693,0.34968,0.35076,0.35053,0.35425,0.35915,0.36347,0.37273,0.37882,0.3801,0.38563,0.3875,0.39025,0.39345,0.39501,0.39619,0.39548,0.39251,0.38801,0.38657,0.38744,0.38158,0.37942,0.37278,0.37749,0.37244,0.36239,0.36342,0.36143,0.03406,0.01169,0.00288,0.0025,0.0018,0.00317,0.00392,0.00365,0.00298,0.00415,0.00623,0.00224,0.00096,0.00203,0.0024,0.00427,0.00705,0.16347,0.22199,0.24964,0.28125,0.32468,0.2293,0.22222,0.21495,0.28597,0.30657,0.31101,0.2819,0.29015,0.26381,0.27253,0.27123,0.26323,0.25684,0.25864,0.26117,0.25612,0.26021,0.26792,0.26517,0.26561,0.27376,0.2751,0.27593,0.28513,0.27903,0.29221,0.29554,0.28701,0.28248,0.28391,0.27427,0.25873,0.26102,0.25461,0.24762,0.24623,0.24698,0.23818,0.22766,0.20885,0.19292,0.21456,0.2221,0.2213,0.19324,0.1476,0.14876,0.11991,0.11453,0.10358,0.11771,0.12647,0.1005,0.07834,0.07826,0.10518,0.08362,0.07687,0.04353,0.0593,0.05962,0.04366,0.02838,0.00171,3e-05,0.00031
42242422,0.029584,0.03593,0.02625,0.02904,0.02728,0.03468,0.03673,0.03575,0.03528,0.03479,0.03847,0.03827,0.04378,0.04344,0.04782,0.04921,0.05341,0.05951,0.06886,0.07304,0.07782,0.07974,0.08199,0.08498,0.08923,0.0893,0.09567,0.10013,0.10431,0.10808,0.11095,0.11373,0.11496,0.12056,0.12253,0.12895,0.14211,0.15134,0.17082,0.19881,0.22707,0.26387,0.29345,0.30311,0.33629,0.31739,0.32656,0.34444,0.33045,0.34475,0.34948,0.34743,0.34737,0.34807,0.36327,0.37134,0.3626,0.35341,0.4022,0.38148,0.38119,0.33623,0.32259,0.33628,0.28783,0.31164,0.30269,0.36202,0.36101,0.36242,0.36774,0.36722,0.37101,0.37955,0.38682,0.39339,0.40166,0.40432,0.40346,0.40996,0.41103,0.40948,0.29809,0.37952,0.35323,0.31916,0.35642,0.35164,0.36965,0.37806,0.36994,0.3704,0.37293,0.37494,0.38987,0.41172,0.41801,0.395,0.37971,0.36559,0.36884,0.3482,0.36934,0.22827,0.00047,2e-05,2e-05,2e-05,8e-05,0.00018,0.00101,0.00258,0.00739,0.19504,0.14693,0.14737,0.18526,0.20031,0.2144,0.22504,0.22702,0.22893,0.23508,0.2385,0.24302,0.25232,0.25524,0.25864,0.26233,0.26503,0.26868,0.26876,0.27097,0.27195,0.27178,0.26427,0.26041,0.25757,0.2576,0.25258,0.25002,0.24187,0.24514,0.23734,0.23098,0.24257,0.22196,0.01239,0.00412,0.00259,0.00224,0.00212,0.00227,0.00171,0.00111,0.00247,0.00168,0.00182,0.00133,0.00136,0.00298,0.00226,0.00279,0.00391,0.06923,0.1256,0.1424,0.16016,0.17893,0.12055,0.15463,0.13004,0.1579,0.16872,0.17328,0.15688,0.16715,0.1528,0.16129,0.1583,0.15149,0.15138,0.1521,0.15036,0.15254,0.15346,0.15804,0.1538,0.15554,0.16187,0.15981,0.15883,0.16519,0.16197,0.16968,0.16995,0.16606,0.1671,0.16544,0.16164,0.15711,0.15474,0.14754,0.14285,0.14633,0.14533,0.13993,0.13793,0.12161,0.10475,0.12297,0.12589,0.1178,0.1041,0.07536,0.07671,0.06221,0.05287,0.05377,0.05072,0.05849,0.04285,0.02792,0.03056,0.04445,0.03203,0.03359,0.01064,0.01825,0.01662,0.00975,0.00363,0.0006,2e-05,2e-05
42242484,0.065020987,0.0175,0.01718,0.0191,0.01306,0.0175,0.01991,0.01549,0.01337,0.00787,0.01193,0.0116,0.01204,0.01157,0.01558,0.01634,0.02095,0.0256,0.03404,0.0376,0.03919,0.0385,0.03644,0.03574,0.03337,0.0304,0.03203,0.03166,0.03008,0.03114,0.03163,0.02997,0.02701,0.02681,0.02611,0.0284,0.04007,0.06102,0.08132,0.10626,0.12827,0.15051,0.16434,0.16388,0.18604,0.17455,0.17662,0.1847,0.17447,0.17795,0.17662,0.17438,0.17252,0.17096,0.17575,0.17647,0.16756,0.15842,0.17363,0.16016,0.15525,0.12375,0.12146,0.13054,0.0896,0.1023,0.09837,0.12998,0.1344,0.13742,0.14174,0.14163,0.14484,0.14743,0.15111,0.15584,0.16109,0.163,0.16078,0.16239,0.15932,0.15282,0.09938,0.13515,0.11423,0.10257,0.11836,0.12363,0.13048,0.13678,0.13454,0.13451,0.13487,0.13571,0.14182,0.15264,0.15201,0.14092,0.13501,0.12763,0.12505,0.11617,0.121,0.03839,0.00017,2e-05,3e-05,2e-05,2e-05,0.00014,6e-05,0.00031,0.00133,0.0314,0.02051,0.02322,0.03993,0.05174,0.0605,0.06651,0.06957,0.0725,0.07543,0.07846,0.08142,0.08516,0.08644,0.08856,0.09052,0.09213,0.09366,0.09325,0.09444,0.09436,0.09456,0.09351,0.09224,0.0912,0.09078,0.08965,0.08818,0.08414,0.08248,0.08104,0.07849,0.07919,0.07906,0.00569,0.00191,0.00264,0.00168,0.00169,0.00076,0.00021,0.00142,0.00114,0.00119,0.00267,0.00221,0.00215,0.00105,0.00192,0.00151,0.00072,0.02094,0.02875,0.02342,0.02861,0.03528,0.02542,0.02908,0.02016,0.02884,0.03886,0.03897,0.03568,0.04215,0.03824,0.03786,0.03951,0.04021,0.03981,0.03873,0.04147,0.04089,0.04161,0.0426,0.04431,0.04546,0.04401,0.04408,0.04427,0.04765,0.0493,0.05112,0.04961,0.04797,0.04913,0.04701,0.04639,0.0436,0.0436,0.04413,0.04504,0.04012,0.04126,0.04245,0.04004,0.03445,0.02985,0.03607,0.03592,0.03401,0.02849,0.02321,0.02216,0.01775,0.01482,0.01846,0.01398,0.0107,0.01291,0.01036,0.0088,0.01202,0.00554,0.00562,0.0038,0.00073,0.0043,0.00331,0.00066,0.00034,2e-05,3e-05
42242502,0.069433725,0.01814,0.01082,0.0161,0.00909,0.01439,0.01172,0.00768,0.00653,0.00122,0.00313,0.00308,0.00391,0.00174,0.00348,0.0032,0.0079,0.01222,0.01959,0.02319,0.02484,0.02284,0.01964,0.01769,0.01415,0.00941,0.01109,0.01181,0.0099,0.00932,0.00911,0.0081,0.00612,0.0054,0.00563,0.00774,0.01851,0.04385,0.08458,0.14769,0.22365,0.29479,0.33716,0.35525,0.39672,0.377,0.38622,0.40589,0.38882,0.4079,0.41309,0.41097,0.41238,0.41199,0.42899,0.43723,0.42708,0.4166,0.4721,0.43247,0.42353,0.36973,0.35766,0.37963,0.348,0.3546,0.33574,0.4052,0.40926,0.4097,0.41813,0.42029,0.42683,0.43644,0.44736,0.45519,0.46403,0.46841,0.46583,0.47324,0.47121,0.46157,0.33346,0.40964,0.36721,0.32148,0.36031,0.35883,0.37331,0.38143,0.37446,0.3771,0.38268,0.38711,0.40484,0.42791,0.43116,0.40562,0.38497,0.36088,0.35294,0.32139,0.32616,0.19609,0.0005,0.00029,2e-05,2e-05,2e-05,0.00018,0.00031,0.00047,0.00262,0.04904,0.03734,0.04698,0.06836,0.08063,0.09297,0.1053,0.1126,0.11917,0.12847,0.13491,0.14368,0.15097,0.15697,0.16161,0.16577,0.16918,0.17142,0.17401,0.17469,0.17398,0.17501,0.17095,0.16623,0.16281,0.16124,0.15682,0.1503,0.14435,0.1447,0.13671,0.13115,0.1361,0.12921,0.00732,0.00229,0.00346,0.00209,0.00163,0.00157,0.00133,0.00076,0.00148,0.00122,0.00159,0.00159,0.00099,0.00175,0.00116,0.00117,0.00188,0.01883,0.01834,0.01666,0.02144,0.03026,0.02481,0.02162,0.0246,0.03459,0.03824,0.04048,0.03754,0.04327,0.043,0.04585,0.04889,0.04474,0.04424,0.04862,0.05191,0.05045,0.0544,0.05402,0.05658,0.05365,0.05661,0.05658,0.06033,0.06242,0.06305,0.06796,0.06679,0.06749,0.06494,0.06699,0.06169,0.06011,0.06029,0.05495,0.05527,0.05072,0.05261,0.04999,0.04617,0.03929,0.04077,0.04312,0.04083,0.03836,0.03291,0.02596,0.02502,0.02101,0.01665,0.01361,0.01874,0.01781,0.01353,0.00589,0.00674,0.01106,0.00888,0.00389,0.00195,0.00285,0.00061,0.00218,,,,
42262490,0.036251285,0.02354,0.0211,0.02245,0.0123,0.01855,0.02597,0.02238,0.01837,0.00961,0.01946,0.02203,0.02319,0.02243,0.0309,0.03224,0.03966,0.05252,0.06679,0.07639,0.07919,0.07955,0.07582,0.07222,0.06864,0.0639,0.067,0.0656,0.06465,0.06632,0.06543,0.06352,0.0602,0.06088,0.06023,0.06557,0.08663,0.13088,0.18338,0.24907,0.30196,0.34289,0.3624,0.36074,0.40058,0.37646,0.38231,0.40066,0.38529,0.40114,0.40835,0.4015,0.39875,0.39858,0.41448,0.41964,0.41245,0.40465,0.44588,0.41497,0.4266,0.37897,0.36501,0.38184,0.34182,0.35006,0.34803,0.40475,0.41105,0.41213,0.41616,0.41582,0.42104,0.43026,0.43409,0.4388,0.44765,0.45083,0.44944,0.45914,0.46198,0.44898,0.31318,0.45864,0.378,0.353,0.39112,0.39208,0.4146,0.42667,0.42184,0.41749,0.41846,0.41927,0.43676,0.46336,0.46789,0.43894,0.42106,0.40093,0.40365,0.37632,0.39928,0.2327,0.00101,2e-05,2e-05,8e-05,8e-05,2e-05,0.00098,0.00107,0.00432,0.16208,0.12573,0.11786,0.16213,0.18012,0.19945,0.21564,0.22136,0.22756,0.23873,0.24564,0.25676,0.26703,0.27318,0.27941,0.28299,0.28786,0.29126,0.29239,0.29696,0.29699,0.2997,0.29522,0.29282,0.28826,0.28777,0.28353,0.27543,0.26499,0.26448,0.25745,0.24889,0.25214,0.25092,0.01033,0.00482,0.00127,0.00343,0.00339,0.00143,0.00209,0.00125,0.00124,0.00255,0.00082,0.00218,0.00125,0.00163,0.00232,0.00256,0.00238,0.07327,0.09545,0.0985,0.11003,0.12622,0.10367,0.0948,0.0966,0.11714,0.13471,0.14058,0.13033,0.13433,0.12992,0.13745,0.13935,0.13619,0.13902,0.1413,0.14009,0.14322,0.1449,0.15068,0.14554,0.14653,0.15526,0.15502,0.15383,0.16898,0.15633,0.16632,0.16846,0.16138,0.16272,0.15889,0.15819,0.15271,0.14397,0.14435,0.14066,0.13509,0.13393,0.13245,0.13216,0.11397,0.09764,0.11319,0.10867,0.11226,0.0896,0.06406,0.06114,0.04982,0.04231,0.04176,0.03735,0.04013,0.02652,0.02373,0.01874,0.03102,0.01769,0.00816,0.00143,0.00995,0.01686,0.00185,,,,
42262512,0.067891897,0.02588,0.01613,0.01874,0.01572,0.01924,0.01312,0.00954,0.00766,0.00383,0.00229,0.00348,0.00423,0.00114,0.00334,0.00293,0.00497,0.00963,0.01625,0.02152,0.02228,0.02046,0.01773,0.01518,0.01209,0.00771,0.00916,0.00954,0.00726,0.0078,0.00732,0.00624,0.00421,0.00375,0.00232,0.00513,0.01593,0.03949,0.07724,0.1319,0.19295,0.25121,0.28415,0.29693,0.32956,0.31289,0.32073,0.33811,0.32354,0.33893,0.34166,0.34197,0.34276,0.3433,0.35798,0.36683,0.35897,0.34936,0.39876,0.38166,0.35859,0.30938,0.29957,0.31768,0.26482,0.29163,0.28377,0.34022,0.34731,0.34684,0.35463,0.35821,0.36069,0.36864,0.37514,0.38404,0.39138,0.39284,0.39252,0.40021,0.39815,0.39449,0.28322,0.338,0.31603,0.27437,0.31014,0.30849,0.31991,0.32956,0.32151,0.32377,0.32786,0.33297,0.34636,0.36686,0.37101,0.3489,0.33101,0.31066,0.30632,0.2788,0.28759,0.19567,0.00096,0.00031,0.00012,2e-05,0.00102,0.00053,0.00026,0.00072,0.00201,0.03751,0.02647,0.03571,0.06159,0.07185,0.08203,0.09224,0.0977,0.10549,0.1122,0.11798,0.12451,0.13219,0.13698,0.14113,0.14519,0.14746,0.15094,0.15218,0.15264,0.15039,0.15256,0.14966,0.14588,0.14226,0.13915,0.13603,0.13262,0.12584,0.12811,0.12316,0.11621,0.12547,0.11978,0.00616,0.00285,0.00287,0.00256,0.00133,0.00243,0.00256,0.00311,0.00089,0.00023,0.00102,0.00191,0.00079,0.00212,0.0025,0.00133,0.00348,0.01854,0.01268,0.01584,0.01576,0.02647,0.0062,0.00201,0.02283,0.02863,0.03389,0.03574,0.03467,0.04247,0.03658,0.04414,0.04546,0.04219,0.04381,0.04526,0.04488,0.04588,0.04627,0.04898,0.04942,0.04703,0.05367,0.05238,0.05579,0.05921,0.05383,0.06252,0.06091,0.058,0.06253,0.0612,0.05974,0.05791,0.0535,0.05348,0.04807,0.04782,0.04558,0.03995,0.04149,0.03917,0.03658,0.03906,0.0407,0.04086,0.03651,0.02109,0.02142,0.01714,0.0164,0.01566,0.01353,0.01721,0.01422,0.00719,0.00575,0.00909,0.00647,0.00349,0.00029,0.00284,0.00111,2e-05,,,,
42322402,0.066613491,0.04398,0.03977,0.03334,0.02603,0.02783,0.03249,0.03014,0.0269,0.02298,0.02454,0.02504,0.02437,0.02438,0.02782,0.02864,0.03253,0.03899,0.05,0.0551,0.05786,0.05852,0.05415,0.05216,0.04959,0.0457,0.04575,0.04562,0.04463,0.04364,0.04353,0.04332,0.03993,0.03975,0.0408,0.04483,0.0575,0.0911,0.13622,0.19825,0.27179,0.34119,0.38379,0.379,0.42266,0.41654,0.41344,0.42594,0.41704,0.42118,0.43745,0.43748,0.42954,0.42914,0.44514,0.45222,0.4338,0.42411,0.45852,0.43464,0.40136,0.37507,0.37499,0.39507,0.34876,0.35734,0.36471,0.4144,0.4277,0.42423,0.42435,0.42905,0.43758,0.4434,0.44733,0.45039,0.4604,0.4715,0.46937,0.47424,0.47948,0.46227,0.36799,0.3574,0.34293,0.33292,0.35744,0.35756,0.36605,0.37331,0.37423,0.37301,0.37415,0.37638,0.3944,0.41654,0.41732,0.39503,0.37661,0.35677,0.3402,0.32233,0.30304,0.2378,0.00276,0.00056,0.00058,0.00058,0.0005,0.00063,0.00188,0.00351,0.00813,0.0728,0.07114,0.07312,0.10404,0.11586,0.12862,0.14118,0.14476,0.15036,0.15988,0.16683,0.17595,0.18271,0.18799,0.19504,0.19538,0.19825,0.20211,0.20409,0.20569,0.2072,0.20705,0.2049,0.20311,0.20006,0.19747,0.19542,0.19068,0.18148,0.17946,0.17762,0.16226,0.16741,0.1668,0.01547,0.00568,0.00414,0.00279,0.00302,0.00313,0.00307,0.00253,0.00227,0.00217,0.00246,0.002,0.00153,0.00146,0.00243,0.00331,0.00473,0.05975,0.052,0.04935,0.05959,0.07073,0.0574,0.04576,0.05403,0.07814,0.08139,0.08469,0.07849,0.08507,0.08273,0.08794,0.09032,0.08919,0.08966,0.09369,0.09323,0.09355,0.0959,0.09639,0.09796,0.09763,0.10077,0.10053,0.10127,0.10706,0.10857,0.11063,0.11034,0.10944,0.10712,0.1088,0.10883,0.10225,0.10704,0.10124,0.09238,0.09174,0.09026,0.09195,0.08162,0.07472,0.07134,0.07684,0.08174,0.07678,0.06224,0.05202,0.04857,0.03969,0.03604,0.03282,0.03748,0.03687,0.03017,0.02313,0.01965,0.02827,0.0221,0.01437,0.00826,0.0081,0.00847,0.00435,0.00058,5e-05,2e-05,2e-05
42342404,0.048580394,0.02744,0.0277,0.02695,0.01711,0.02048,0.02362,0.02344,0.02055,0.01472,0.01671,0.01855,0.01685,0.01717,0.0208,0.0215,0.02626,0.03348,0.04395,0.04848,0.05127,0.05237,0.04877,0.04579,0.04338,0.0399,0.0407,0.04147,0.04034,0.04054,0.03992,0.03978,0.03751,0.03601,0.03725,0.04312,0.05657,0.09262,0.1364,0.19013,0.24643,0.29342,0.32604,0.3144,0.34705,0.34765,0.34202,0.35348,0.34871,0.34968,0.36469,0.36695,0.36054,0.36088,0.37498,0.38152,0.36582,0.35718,0.38708,0.37525,0.34292,0.32424,0.32982,0.34504,0.29235,0.30764,0.32189,0.36806,0.38349,0.38079,0.38048,0.38437,0.39182,0.39918,0.40261,0.40066,0.4096,0.42318,0.42277,0.42783,0.43555,0.42403,0.33983,0.31722,0.32898,0.31534,0.34583,0.34931,0.35599,0.36605,0.36861,0.36747,0.368,0.37046,0.38793,0.41463,0.41973,0.39834,0.3735,0.36037,0.34394,0.33327,0.31205,0.26346,0.00302,0.00032,8e-05,0.00015,0.00027,0.00072,0.00237,0.00386,0.0085,0.09657,0.09195,0.08122,0.11812,0.13416,0.14934,0.16387,0.16854,0.17411,0.18375,0.19113,0.20014,0.20797,0.21524,0.22301,0.22361,0.2278,0.23317,0.23406,0.23635,0.23952,0.23909,0.236,0.23401,0.23116,0.2275,0.22557,0.21985,0.21234,0.21028,0.20587,0.19088,0.1926,0.19083,0.01683,0.00652,0.00392,0.0025,0.00246,0.00186,0.00159,0.0022,0.00311,0.00305,0.00186,0.00179,0.00182,0.00119,0.00145,0.00229,0.00304,0.04384,0.05615,0.06741,0.07733,0.08905,0.06986,0.06235,0.06482,0.08714,0.09487,0.09955,0.09407,0.10051,0.09555,0.09752,0.10155,0.10184,0.10259,0.10159,0.1021,0.10571,0.1099,0.11298,0.1144,0.11376,0.11714,0.11885,0.12085,0.12552,0.1252,0.12663,0.12944,0.12784,0.12602,0.1258,0.12485,0.12163,0.11746,0.11333,0.10993,0.10945,0.10721,0.10297,0.09776,0.09171,0.08211,0.08626,0.08939,0.08577,0.07903,0.05809,0.05856,0.04469,0.04163,0.04005,0.04141,0.04271,0.03207,0.02422,0.02267,0.02695,0.02322,0.02358,0.01117,0.00885,0.0083,0.00154,0.00037,9e-05,2e-05,2e-05
42362424,0.046636394,0.03888,0.03568,0.0333,0.02559,0.03069,0.03798,0.03642,0.03561,0.03319,0.03705,0.0396,0.04109,0.04082,0.04494,0.04726,0.05092,0.05879,0.06889,0.07581,0.07851,0.08048,0.07922,0.07872,0.07898,0.07858,0.08145,0.08318,0.08286,0.08698,0.08746,0.08896,0.08829,0.09099,0.09335,0.09824,0.11008,0.13594,0.16364,0.1989,0.23229,0.25965,0.28058,0.2683,0.3022,0.2927,0.29461,0.30544,0.29722,0.30422,0.3182,0.31724,0.31322,0.31431,0.32688,0.33481,0.32439,0.32074,0.34978,0.33645,0.31275,0.30462,0.30762,0.32476,0.26529,0.28414,0.29317,0.33649,0.34775,0.34351,0.34185,0.34336,0.34783,0.35241,0.35389,0.35488,0.3628,0.37,0.36851,0.37606,0.38296,0.37433,0.2995,0.32584,0.31807,0.32622,0.34954,0.34769,0.3617,0.37179,0.37392,0.37072,0.37063,0.37159,0.38831,0.41341,0.41973,0.39582,0.38402,0.37128,0.36834,0.3552,0.35839,0.26508,0.002,2e-05,2e-05,2e-05,0.00015,0.00124,0.00523,0.00751,0.0173,0.19591,0.17334,0.17076,0.21903,0.23365,0.25176,0.26442,0.26418,0.26838,0.27614,0.28298,0.29171,0.30027,0.30581,0.31196,0.31266,0.31641,0.32006,0.32224,0.32529,0.32642,0.32813,0.32372,0.32247,0.3201,0.31861,0.31914,0.3133,0.30489,0.30634,0.30301,0.28779,0.29372,0.29099,0.02843,0.00749,0.00482,0.00336,0.00288,0.00185,0.00238,0.00223,0.0033,0.00316,0.00313,0.00276,0.00357,0.00298,0.00215,0.00339,0.00931,0.12836,0.13707,0.15691,0.17554,0.19831,0.13593,0.14171,0.15319,0.19031,0.20652,0.20899,0.18816,0.2079,0.19066,0.18676,0.19173,0.19379,0.19365,0.19094,0.19559,0.19638,0.19884,0.20053,0.19982,0.20385,0.20529,0.204,0.20598,0.2165,0.21202,0.221,0.22353,0.22025,0.21633,0.21224,0.21131,0.20472,0.1978,0.19081,0.18482,0.18729,0.18187,0.17456,0.17592,0.15984,0.14035,0.16286,0.16396,0.15662,0.13875,0.10573,0.10481,0.08751,0.08157,0.0818,0.08554,0.08756,0.06912,0.0546,0.05617,0.06888,0.05025,0.0524,0.0206,0.03542,0.03912,0.03416,0.01389,0.0117,0.00229,2e-05
